Customer ID,Customer Name,Email,Phone Number,Address Line 1,City,Country,Postcode,Loyalty Card
98250-36552-VM,Kimberly Jordan,robertrodriguez@example.com,+1-972-590-1548x30852,6794 Nicole Summit,New Ethan,Australia,19112,No
39506-32971-BR,Amber Thomas,nicholas65@example.org,001-457-889-7671x768,45190 Seth Creek,Dawnstad,Ireland,80453,Yes
15694-69419-YN,Danny Gross,john35@example.com,001-552-854-0611x457,1478 Bryan Courts Apt. 621,Port Brian,Brazil,39946,Yes
35097-49922-AF,Robin Cordova,cfox@example.net,+1-236-767-5630x9774,0638 Park Drive,Lindseyport,Ireland,59742,Yes
64245-89106-BL,Tommy Alvarado,hineskeith@example.com,,15051 Marilyn Wall,Nicoleborough,France,79791,No
13615-60698-LT,Elizabeth Jones PhD,,,789 Jessica Meadows Suite 527,New Jaredmouth,United States,04538,No
31536-52659-HC,Elizabeth Murphy,fbaker@example.net,637-844-1318,32333 Andrew Cliff,North Markmouth,Germany,17013,Yes
31341-46957-TB,Jeremy Roberts,keitharmstrong@example.com,,957 Hoover Walk,Huertatown,United States,88243,No
16643-31417-DV,Chad Richardson,jeffreyelliott@example.org,(865)239-4892,82649 Kidd Motorway Suite 689,West Stephen,India,11875,Yes
48788-30859-ZH,April Bradley,amymorris@example.com,698.583.7887x992,6865 Lam Springs,New Earlborough,Japan,49646,No
51959-64164-HP,Andrea Hahn,veronica33@example.org,398-477-4864x638,779 Hailey Coves,Rhodesstad,India,24236,Yes
41744-66648-SB,Randy Riley,austinmarc@example.net,+1-787-491-7643x39435,52827 Eric Brooks Suite 469,New Amandachester,Japan,01449,No
27014-70661-EV,Jacqueline Cisneros,stephaniebenitez@example.org,733.458.1323,620 Kayla Passage,New Alejandro,Ireland,80910,No
91157-65670-IF,James Lee,jonathan13@example.net,+1-801-793-1941x924,1574 Justin Dale,New Richard,Brazil,36179,No
37421-84091-VL,Jessica Benjamin,lindareynolds@example.net,,84937 Moore Inlet,Lake Suzanneland,Canada,29637,No
91897-82077-MN,Mike Green,,,0026 Thomas Ports Suite 343,Josephchester,Ireland,71120,Yes
79618-75700-KK,Sandra Camacho,javiercastillo@example.net,+1-404-773-2937x3685,45528 Candice Canyon Suite 222,Jameshaven,Australia,98130,Yes
50366-87703-OT,Rebekah Peterson,kennedydonna@example.net,708-723-2979x040,02115 Keith Burg Suite 166,East Tina,United States,15260,Yes
73793-45825-YK,Monica Parker,josephstone@example.com,937.706.1043x689,30208 Castro Rest Apt. 700,Port Marychester,Spain,68052,No
69591-22279-UJ,Benjamin Edwards,hmcmillan@example.com,,84766 Brian Passage,Guerrerotown,Canada,70452,Yes
93821-96997-KC,Courtney Hernandez,ywilliams@example.com,,924 David Extensions Apt. 445,New Antonio,France,81120,No
27452-14253-EU,Robert Jarvis,annette41@example.org,+1-801-444-7691,4619 Patterson Curve Suite 415,South Tanya,Japan,81783,No
91998-84072-BK,Clayton Morales,natasha40@example.com,001-877-935-1811,24281 Justin Falls,Patrickfort,Australia,14891,No
83209-73956-IN,Danielle Fernandez,aaron86@example.com,8094043608,257 Duran Dale Suite 791,South Kimberly,Australia,80810,Yes
22190-82210-OI,Steven Smith,gerald69@example.net,+1-422-514-7150x878,6451 Lynch Islands,Smithville,Japan,76321,Yes
60618-18223-HD,Jennifer Bailey,eringomez@example.net,001-504-757-9754,787 Hampton Fields,East Jennifer,France,15126,Yes
13499-96004-KO,Dennis Keller,howardtroy@example.com,+1-680-710-9985x820,37915 Ritter Locks Apt. 606,Simonburgh,Mexico,21900,No
82701-89971-CW,Kathryn Stone,whiteashley@example.com,4713979062,22918 Christy Vista Suite 878,Harmonchester,Mexico,83406,No
14386-41043-SW,Chelsea Robinson,garciacharles@example.com,001-647-265-1044x1448,636 Vanessa Plains,Port Jamieville,France,16168,No
55331-60783-XG,Janice Hill,ccoleman@example.com,,01281 David Alley Suite 070,North Paula,Ireland,07499,Yes
13252-70075-XO,Stephen Rodriguez,lisa99@example.net,(357)937-0298,99973 Emily Shoals,Jasontown,Ireland,06668,No
34280-92703-JC,Adrian Miller,pwilson@example.com,972-288-3798x9237,879 Hendricks Islands,Mariaberg,Brazil,69241,Yes
48456-10470-FK,Jennifer Coleman,,877.929.2538x6705,88819 Bryan Courts Suite 717,East Spencerside,Japan,91102,No
74389-23756-BU,Anna Long,,(709)408-1246x648,96593 Valerie Extension,Port Ryan,United Kingdom,08159,No
10579-74670-AP,Bianca Thomas,stephensonjohn@example.com,568-937-3841,1901 Joshua Locks,Port Pamelamouth,Ireland,59317,No
37345-72251-MP,Michelle Simmons,kyle51@example.com,+1-374-601-1891,14303 Michael Cove,South Angelamouth,Brazil,51544,No
18654-91807-JF,Rebecca Gonzalez,,(428)253-5477x70321,043 Suarez Via Suite 170,West Terry,,26102,Yes
27187-86282-OR,Tom Johnson,gfletcher@example.com,(271)422-0674x60006,8423 Laura Estates,Lauratown,Ireland,94763,Yes
45123-69104-VW,James Lopez,gregorysmith@example.org,,6055 Catherine Spring,New Christophermouth,Spain,59435,Yes
87940-60339-KN,Krista Brown,jonathanjimenez@example.org,2434999373,09345 Jonathan Passage,East Paul,USA,53682,No
47760-46907-JV,Janet Maxwell,greggarcia@example.com,711.499.2025x3798,61890 Samuel Circle Suite 334,Matthewton,Ireland,23133,No
15379-49866-BR,Jordan Bryan,susan11@example.com,,34458 Austin Forks Apt. 533,New Lisachester,United States,40225,No
19409-40652-EC,Nicole Jensen,thomasritter@example.com,434-566-5625,438 Bethany Parkway Suite 046,Lake Kimberlyport,United Kingdom,15383,No
86421-98071-OG,Robert Walls,tsimpson@example.com,385.954.0251x6864,23431 Colon Light Suite 787,Amyshire,Brazil,02678,Yes
75064-25310-SG,Margaret Meyer,powellshelby@example.org,910-229-4409x088,7037 Eugene Canyon,Garrettside,Brazil,78900,No
85112-75875-YB,Roberto Gonzalez,,001-980-751-1028x8129,478 Philip Fork Suite 124,West Jared,India,71378,Yes
96346-29441-CN,Gregory Davis,brittanymunoz@example.net,001-559-562-9948,240 Larsen Flat Suite 579,Lake Dan,Ireland,67272,No
42052-74988-FB,Mark Martinez,dmiles@example.net,,984 Ayers Burg Apt. 148,South Christopher,Ireland,26867,No
24311-74170-NH,Laura Garrett,blakefields@example.net,001-910-250-1630x249,83146 Carey Walks,Matthewfurt,Canada,17472,No
70453-68215-IA,Amanda Perez,plong@example.org,,7094 Linda Ridges Apt. 675,Lake Christopher,Brazil,96028,Yes
21767-66943-BL,Jennifer Baker,,,8883 Watkins Meadows,Lake Colleenfort,Japan,37095,Yes
73311-36436-OW,Bradley Carlson,rhondathomas@example.net,,22833 Lang Loop,New Ryanborough,Germany,57611,Yes
68226-35405-TZ,Alexis Armstrong,,+1-493-986-2465x94021,327 Margaret Harbors,North Josephton,Ireland,52957,No
44184-82093-AW,Sarah Mitchell,gregorymcconnell@example.net,208.743.1567x16665,94315 Angela Drives Suite 623,Bradleyview,Brazil,88870,Yes
82011-86187-GJ,Robert Oneill,tracy85@example.net,(874)213-9646x7524,609 Jones Walks Suite 845,Richardborough,Canada,23691,Yes
69474-28068-RC,Kendra Barnes,mgreene@example.org,+1-219-624-5731,166 Farmer Pike Apt. 470,Barbaraborough,India,04068,Yes
31002-90646-AJ,Ebony Franklin,stokesmatthew@example.com,,328 Morrison Shoal,Sullivanview,Ireland,69459,No
99350-64274-EM,Austin Green,,001-902-219-1735x7425,088 Craig Expressway Apt. 192,West Charles,Brazil,17145,No
55982-77272-WZ,Laura Duncan,,822.911.9032x239,79034 Jamie Glens Suite 186,Heidichester,Canada,62767,No
83406-70571-EP,Eric White,marshallbethany@example.net,558-645-7208x611,4178 Webb Walk Suite 248,Sarahhaven,Germany,37396,No
75508-10427-EW,Gregory Cruz,kimamy@example.org,+1-432-830-8076,697 Ryan Lodge,Whitemouth,United Kingdom,65223,Yes
65881-79633-QG,Caroline Bowman,,506.452.5499,023 Pena Gateway,Port Deborahshire,France,55813,No
90719-87901-UJ,Regina Green,destiny48@example.org,380-378-2569x8712,639 Stephanie Fords,New Johnny,Mexico,39832,Yes
22640-65196-CK,Jessica Pineda,,664.560.6513x653,1687 Andrew Cove Apt. 412,North Michaelland,Ireland,92998,No
50810-73389-JZ,Justin Ellison,ashley86@example.com,706-372-2933x969,291 Peters Vista Suite 733,North Seth,Brazil,53105,Yes
39923-68717-SC,Robert Jennings,megan46@example.net,4169614812,39340 Wilson Springs,Whiteborough,Spain,01411,Yes
28033-27222-KD,Carlos Malone,romeropamela@example.org,486-932-4342,494 Sanchez Spurs,West Darrell,India,20580,Yes
31197-16073-FZ,Gina Collins,ghernandez@example.com,,8559 Peters Plains Suite 374,Bondstad,Mexico,55226,No
47517-82167-GU,Mrs. Stephanie Taylor,,,916 Blanchard Village,North Christopher,United States,89097,Yes
73648-48842-CS,Phillip Johnson,mholloway@example.com,,5340 Arias Point,North Melvinview,Brazil,50067,Yes
83501-22168-GZ,Megan Murray,,(662)474-5947x1428,10206 Scott Centers Suite 224,East Katrinachester,Mexico,86298,No
57816-36819-BE,James Harris,,001-753-629-5634,36497 Jackie Creek Suite 724,North Williamview,Ireland,38652,Yes
50245-73713-IY,Carolyn Rodriguez,,(327)761-1602x23060,0921 Sherry Fall Suite 356,New Haroldburgh,Spain,28533,Yes
72761-78056-LK,Thomas Anderson,colleennavarro@example.com,534.336.3989,79617 Preston Turnpike Suite 818,Anthonychester,Japan,27437,Yes
95618-19087-KZ,Susan Edwards,benjamin03@example.net,678-737-4821x4997,10401 Rodgers Street Apt. 671,Sanderschester,Mexico,36222,No
38117-20933-YI,Joseph Miles,megan64@example.com,796.974.3046x079,4531 Melton Rapid,Westborough,Australia,27450,No
90832-32937-GN,Craig Wyatt,,,965 Elizabeth Mountain,New Jessica,Brazil,61543,Yes
45210-78111-ZH,Jeffrey Holmes,watsonpaul@example.net,557.453.2111x1483,034 Rachel Rapid Suite 981,North Tammy,Ireland,65710,Yes
79002-85120-HS,Mary Murillo,terri30@example.com,+1-261-405-6950,73178 Terri Forge,New Roystad,Germany,70112,Yes
48512-65133-CJ,Desiree Elliott,hallconnor@example.net,7514654727,14270 Benjamin Place Suite 259,Port Davidton,Japan,26621,Yes
46896-16080-NW,James Ashley,lestergloria@example.com,+1-590-639-3843x11249,78755 Lawrence Dam Apt. 062,West Rebeccaburgh,India,93587,Yes
27225-88983-YE,Jeffery Snyder,wjackson@example.org,001-844-394-9759x369,47520 Jessica Wells Apt. 694,Pennymouth,Ireland,42641,Yes
56138-68526-PI,Alan Torres,taraorr@example.net,,381 Tina Freeway,Davidside,Mexico,98937,Yes
50498-98718-DL,Keith Ross,ronald74@example.com,,6001 Kelly Burg Suite 737,Port Davidberg,Spain,97398,No
60041-35550-FE,Dr. Jessica Vaughn,williamskeith@example.org,989-247-8033,4848 Robinson Manor,Jillbury,United Kingdom,63008,No
36599-57756-XH,Thomas Brady,stacylong@example.org,+1-313-282-6676x97030,9530 Hawkins Expressway,Stevenschester,Canada,88983,No
33561-66303-CL,Dr. Katherine Hanna MD,mcdanieltaylor@example.org,4924095183,798 Jones Falls Suite 038,Mcneiltown,United Kingdom,21264,Yes
87860-75454-JL,Julie Lane,ortizbrent@example.net,+1-553-257-9951,6405 Patricia Light Suite 182,New Jack,Canada,16676,No
29028-17042-AJ,Ronald Smith,jimmy46@example.org,(628)978-9926,59950 Hayden Spur,Stephensshire,United Kingdom,75049,Yes
82250-97768-XQ,Terrence Caldwell,nicolereynolds@example.net,370.202.3063x7942,9436 Andrade Expressway Apt. 819,Johnstonbury,Mexico,69265,Yes
67042-59293-AW,Mary Wright,websterruth@example.net,,067 Amber Meadows Apt. 814,Chadmouth,Mexico,49090,No
57976-51093-KY,Michael Smith,porteramanda@example.net,,7020 Fox Divide,Port Richardstad,Brazil,71531,Yes
44476-36908-IB,Andrew Davis,hopkinssusan@example.net,(871)755-6770x495,6884 Davis Shore Suite 003,South Sharonton,United Kingdom,85472,No
68367-12794-QD,Logan Owen,patricia20@example.com,(904)201-9918x09493,369 Lee Plain,South Michael,United Kingdom,66096,No
25451-15178-PM,Cameron Dennis,,+1-871-544-0516,2014 Jose Crossing,New Christopher,United Kingdom,95925,Yes
42610-32232-EV,Lauren Brown,pswanson@example.net,348-338-7649x7316,5360 Christine Mountain Suite 464,New April,Brazil,58862,Yes
87369-51016-EQ,Scott Martinez,wilsonmichael@example.org,896.915.0320x099,1374 John Causeway,Villanuevafort,United States,65184,Yes
84937-78438-BO,Mark Thomas,mnovak@example.com,353.325.7127x8152,788 Jesse Mountain,South Brian,Brazil,18265,Yes
59436-93595-WG,Toni White,xsmith@example.com,(928)810-1366,47313 Pollard Square,Sethville,Spain,04941,No
53769-84550-MJ,Ashley Anderson,kmiller@example.org,,77315 Nelson Lane,Foxton,Brazil,87429,No
10091-22069-YU,Dennis Jones,millerapril@example.com,,755 Hunter Roads,South Jamesville,Canada,58500,No
58620-55004-PL,Stephen Murphy,,,181 Eric Vista,South Danielle,France,59352,No
34525-40830-NV,Thomas Pugh,victorjohnson@example.org,749-458-1122,837 Jenny Track,South Shannon,Ireland,24731,Yes
72995-55341-CP,Brian Tucker,cevans@example.org,(310)819-1036,8904 Butler Port Apt. 269,Lake Bradleymouth,India,02666,Yes
14976-16452-UE,Amber Flynn,timdavila@example.org,2947004971,45528 Joel Rapid Suite 200,New Ianville,Germany,92269,Yes
77032-31481-MZ,Brandon Castillo MD,sextonstacy@example.net,,8779 Scott Ridge Apt. 663,New Isabella,Spain,35084,Yes
54493-54326-OJ,Robin Cruz,ilee@example.com,(671)504-9409,457 Johnson Plains,West Ann,Mexico,60336,No
33186-31273-CV,Andrea Rasmussen,,+1-648-782-0735x0180,655 Clark Pike Apt. 496,Scottton,France,07602,No
30112-10840-CY,Carlos Thomas,timothyjackson@example.com,+1-936-793-0080x73301,16187 Ricky Avenue,New Virginiafurt,Canada,99559,Yes
21320-33088-YL,Kimberly White,hfox@example.org,,20227 Micheal Ford,East Jillianmouth,Ireland,89622,No
18457-32524-TM,Kayla Goodwin,,808.281.2991x5565,00025 Cooper Pass Apt. 540,Brendaburgh,Germany,16681,No
56408-42307-ZX,Andrew Baker,coxholly@example.com,995-357-5762x5514,528 James Island,New Adamview,Japan,58081,Yes
82922-51628-KS,John Hess,xdiaz@example.net,(279)269-2871,9460 Murphy Cliff,East Annaburgh,United States,14994,Yes
52259-57118-GA,Daniel Becker,lisa38@example.com,285.553.0844x096,9279 Wolfe Gardens Apt. 415,Patrickstad,Canada,19918,No
51692-32950-UZ,Pamela Daniels,jeffreyhudson@example.org,(694)928-6496,03044 Deborah Forks,New Malloryton,United States,90225,No
10082-54164-KF,Sheila Thomas,nealsamuel@example.com,563-256-0368x7978,877 Norris Expressway Suite 715,West Shawnport,United States,19152,No
89013-31299-PQ,John Nichols,amanda38@example.org,+1-748-411-1678,174 Crystal Walk Suite 217,Margaretville,Brazil,46326,Yes
69963-24109-NR,George Wells,solisjames@example.org,577-336-8558x69766,888 Mark Inlet Suite 999,Port Petertown,Germany,47246,Yes
86884-82353-DI,Gary Russell,,001-294-447-2865x43438,5492 Pena Plain,Timothymouth,Mexico,81597,No
63210-33096-PB,Gabrielle Williams,ruizalex@example.net,+1-293-588-4115x054,9219 Beth Burgs Apt. 826,New Nathanshire,United States,67606,Yes
98493-96315-EF,Cheryl Brown,lisahernandez@example.com,+1-994-837-7956x285,406 Jones Turnpike Suite 220,East Gregory,United Kingdom,07271,Yes
25559-75891-GW,Alexis Mcclain MD,vicki83@example.org,,8367 Steven Pass,South Jennifer,France,17372,No
78314-72085-KK,Jessica Howe,,(379)631-2624,831 James Route,West Daryl,Germany,16088,Yes
19305-18362-CL,William Young,joel56@example.org,001-992-680-9597x8144,650 Yang Spur,South Bobby,Japan,13028,Yes
12647-76304-SG,Shelby Reed,karensalas@example.com,497-983-8777x573,4528 Morrison Square Suite 921,Port Jamesside,Japan,73169,Yes
51945-18167-KW,Megan Dickerson,annajones@example.net,,667 Edward Path,Johnport,Canada,56988,No
64425-63477-PK,Alyssa Thompson,tabitha38@example.org,5933455999,273 Hebert Well,Jessicaberg,Australia,75483,Yes
25223-45451-NS,Gloria Mathews,jessicaosborn@example.org,(790)430-5123x69812,306 Kim Keys,Michaelland,Australia,77340,Yes
95367-20952-FP,Darryl Morris,,+1-833-862-5737x38852,91285 Young Dam Suite 532,North Gregoryfurt,Ireland,57901,No
16933-92380-AN,Amber Moreno,castillostephanie@example.com,+1-385-575-7125x77804,986 Sharon Village,Perrybury,France,71885,No
88345-35193-XK,Timothy Silva,brian82@example.com,(986)743-6494,14910 Andrew Mission Suite 127,North Tamaraborough,Ireland,15937,No
23116-64185-AL,Mr. Daniel Anderson DDS,andrea70@example.org,+1-515-432-7533x945,057 Perez Radial Suite 360,North Amy,Germany,95280,Yes
31116-97106-IY,Chase Frank,manuel45@example.com,+1-386-555-7271x7959,0235 Lewis Mews Apt. 940,Port Alexis,Japan,78323,Yes
37354-85437-PJ,Brandon Johnson,fshaw@example.org,(361)275-6838,193 Leslie Plaza Suite 863,Leeport,Spain,01894,Yes
68356-30073-AS,Karla Humphrey,thomas36@example.com,+1-902-647-1309x9524,271 Carla Spurs Apt. 166,Lake Heather,India,38345,Yes
20145-12449-BQ,Jessica Allison,matthew42@example.com,,4423 Matthew Place,Ashleyhaven,Japan,30218,No
95368-66108-OC,April Petersen,lawrencedeborah@example.com,868.744.1117x6521,300 Roy Shoals,East Eric,Canada,07110,No
45436-86906-YM,Jacqueline Castillo,leslie30@example.com,(786)980-5516x69103,299 Stephanie Wells Apt. 397,Sheriland,India,24245,No
24823-15410-AH,Ashley Delgado,joshuafrazier@example.org,001-251-317-2262x004,66291 Derek Dale Suite 286,Solomonville,Brazil,95820,Yes
27345-90911-RY,Jason Williams,,(409)681-8827,8246 Morrison Crossing,New Joseph,Canada,54065,Yes
13133-89578-KX,Chad Gilbert,ljohnson@example.net,201.422.6416,980 Miller Plaza Apt. 171,Lake Staceyberg,India,55016,Yes
18080-18365-YN,Travis Berry,charlesrandall@example.org,,7304 Michael Summit,Lawrencestad,Japan,50217,No
41607-80115-NH,Mary Morton,james06@example.org,,94395 Mejia Highway Suite 017,East Danielle,Ireland,33724,Yes
50592-93869-FC,Joseph Romero,bsoto@example.org,432-279-6982x078,4546 Lucas Glen Suite 791,Rowlandmouth,Ireland,85107,Yes
95329-99571-MW,Sarah Jones,petersmith@example.com,(426)819-0401x41258,7393 Davis Gateway Apt. 879,North James,India,24427,No
11121-82133-TK,Andrea Beck,hvelazquez@example.net,,17482 John Pines,Nguyenton,Germany,78712,Yes
26213-30468-IE,Alexander Rice,,574-715-2138,519 Carson Circle Apt. 360,Ericbury,France,94551,No
37746-75033-CN,Ernest Dougherty,ewinglauren@example.com,849-234-3254x202,757 Elizabeth Place,Karenmouth,United Kingdom,79890,No
97447-33676-CG,Mary Jones,,735-682-7846x5023,930 Guerrero Club,New Justin,Canada,17194,No
93030-25710-MR,Zachary Rasmussen,dstewart@example.org,2253526947,54611 Justin Flats,Angelaville,Mexico,91389,Yes
12048-77345-CZ,Sharon Rivas,mperkins@example.net,+1-742-608-6339x1684,0581 Francisco Fork Suite 578,Wheelerview,United Kingdom,45214,No
97496-20843-RK,Bradley Simmons,,,832 David Causeway Suite 472,Coxchester,Australia,62263,No
71024-80216-EL,Melanie Parsons,christina74@example.net,001-206-364-1114,9367 Powers Common,Lake Marieland,India,42128,Yes
20863-37161-BQ,Angel Johnson,,3496126394,8558 Kennedy Union Apt. 319,Chavezton,Canada,96270,Yes
40269-48690-RR,Brian Anderson,,(292)846-2740x7180,702 Nixon Fields,Lake Lisa,Brazil,19562,No
84432-19497-SR,Susan Palmer,,+1-951-808-4738,665 Sarah Cliff Suite 161,Jasonville,Australia,22891,Yes
29769-58478-MS,Jeremy Reed,lynnjessica@example.org,6167270522,5403 Todd Ports,East Williehaven,France,83097,No
40118-51932-JG,Kiara Castro,tonymolina@example.com,,798 Barbara Street Apt. 440,Burkeshire,Canada,30500,No
81810-15666-GD,Cathy Morris,,,18621 Marcus Tunnel Suite 527,New Ebonyfurt,Spain,79340,Yes
69775-54721-XD,Elizabeth Sanders,timothy29@example.com,,83384 Odom Throughway,Dixonstad,Brazil,50870,Yes
96985-43216-JA,Brandon Miller,wyattcathy@example.com,+1-267-321-3061x1265,764 Pacheco Forest Suite 919,Vanessaport,France,59663,No
61123-87027-MF,Jennifer Wagner,collinstonya@example.net,(866)215-7512,475 Christopher Ports Apt. 390,Port Teresa,Canada,97065,Yes
29844-79627-MV,Dawn Rodriguez,amcclure@example.org,(661)398-2495,121 Alexandria Course Suite 022,Edwardland,Japan,39989,No
83849-34505-ME,Ashley Jimenez,charles54@example.com,(472)630-9231,803 Anna Rapids Suite 441,Livingstonfort,Spain,10704,Yes
94396-61214-PS,James Benson,melindanichols@example.net,001-350-833-4191x9384,23081 Jeremy Green Suite 664,Mitchellburgh,Japan,94814,No
27497-46945-EP,Daniel Miller,lindacollier@example.com,,5474 Johnson Tunnel,Tammytown,Spain,35644,Yes
95941-17197-UN,Steven Foster,michael72@example.com,001-534-201-1204x330,202 Lutz Flat,Kelleyview,Canada,67558,Yes
84028-63632-GE,Joseph Riley,gklein@example.net,001-316-495-6167x8979,42220 Allen Mountain,New Ericatown,Japan,30516,No
77844-45136-ZN,Crystal Bullock,hpeterson@example.net,,33152 Chang Curve Apt. 780,Philipshire,France,03513,Yes
36430-43360-CD,Jacqueline Wilson,timothy07@example.net,384-416-9933x05078,084 Jones Oval Apt. 116,Port Anthony,Australia,72266,No
